NORAD_CAT_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,CREATION_DATE,OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,LAUNCH_YEAR,LAUNCH_SEQ,EPOCH_FINAL,ORBIT_CLASS,EVENT,DURATION,RCS_SIZE
370,0 SCOUT X-2M DEB,1 00370U 62039  B 80060.41289014  .02567630 +11816-1 +39510-2 0  9990,2 00370 098.5288 215.8465 0017484 298.0337 061.9154 16.07839522947660,15/08/2004 23:45,SCOUT X-2M DEB,1962-039B,29/02/1980 09:54,16.07839522,0.0017484,98.5288,215.8465,298.0337,61.9154,94766,0.003951,0.0256763,0.011816,6630.917,89.561,264.376,241.189,DEBRIS,US,23/08/1962,AFWTR,02/03/1980,1962,39,29/02/1980 19:49,LEO,1,6401,SMALL
371,0 SPUTNIK 19,1 00371U 62040  A 62240.06347260  .11262576 +24371-8 +00000-0 0  9990,2 00371 064.8558 041.6295 0000000 080.5880 117.8459 16.45627614000484,15/08/2004 23:35,SPUTNIK 19,1962-040A,28/08/1962 01:31,16.45627614,0.0,64.8558,41.6295,80.588,117.8459,48,0.0,0.11262576,2.44e-09,6529.016,87.504,150.881,150.881,PAYLOAD,CIS,23/04/1962,TTMTR,28/08/1962,1962,40,28/08/1962 03:02,LEO,1,127,MEDIUM
372,0 SL-6 R/B,1 00372U 62040  B 62243.05420160  .01511315 +00000-0 +00000-0 0  9996,2 00372 064.8939 031.1116 0074030 053.7409 158.2015 16.24913208000961,15/08/2004 23:35,SL-6 R/B,1962-040B,31/08/1962 01:18,16.24913208,0.007403,64.8939,31.1116,53.7409,158.2015,96,0.0,0.01511315,0.0,6584.386,88.62,254.996,157.507,ROCKET BODY,CIS,25/04/1962,PKMTR,02/09/1962,1962,40,31/08/1962 02:36,LEO,1,130,LARGE
373,0 SL-6 DEB,1 00373U 62040  C 62242.94608009  .04735153 +00000-0 +00000-0 0  9995,2 00373 065.5856 032.7422 0151372 065.3500 144.8537 16.15920500000931,15/08/2004 23:35,SL-6 DEB,1962-040C,30/08/1962 22:42,16.159205,0.0151372,65.5856,32.7422,65.35,144.8537,93,0.0,0.04735153,0.0,6608.792,89.113,330.696,130.619,DEBRIS,CIS,27/04/1962,PKMTR,31/08/1962,1962,40,31/08/1962 21:24,LEO,1,126,SMALL
376,0 SL-6 DEB,1 00376U 62040  D 62247.75215430  .03595702 +00000-0 +00000-0 0  9997,2 00376 065.5856 015.5028 0116826 062.3098 169.9395 16.24430166001709,15/08/2004 23:35,SL-6 DEB,1962-040D,04/09/1962 18:03,16.24430166,0.0116826,65.5856,15.5028,62.3098,169.9395,170,0.0,0.03595702,0.0,6585.692,88.646,284.495,130.619,DEBRIS,CIS,29/04/1962,PKMTR,05/09/1962,1962,40,05/09/1962 12:06,LEO,1,129,SMALL
377,0 FTV 1153,1 00377U 62042  A 62252.84866569  .05036660 +00000-0 +00000-0 0  9996,2 00377 065.2138 026.9610 0005697 187.1209 038.7665 16.38273203001903,15/08/2004 23:35,FTV 1153,1962-042A,09/09/1962 20:22,16.38273203,0.0005697,65.2138,26.961,187.1209,38.7665,190,0.0,0.0503666,0.0,6548.541,87.897,174.136,166.675,PAYLOAD,US,09/05/1962,AFWTR,10/09/1962,1962,42,10/09/1962 16:44,LEO,1,124,MEDIUM
378,0 SCOUT X-2M DEB,1 00378U 62039  C 92224.28133164  .04231154 +54000-5 +18350-2 0  9998,2 00378 098.3792 147.1225 0014377 110.6963 251.4390 16.22340207585917,29/04/2005 09:15,SCOUT X-2M DEB,1962-039C,11/08/1992 06:45,16.22340207,0.0014377,98.3792,147.1225,110.6963,251.439,58591,0.001835,0.04231154,5.4e-06,6591.346,88.76,222.688,203.735,DEBRIS,US,23/08/1962,AFWTR,12/08/1992,1962,39,11/08/1992 13:30,LEO,1,10947,SMALL
379,0 SL-6 DEB,1 00379U 62040  E 62242.74654610  .09379088 +00000-0 +00000-0 0  9994,2 00379 065.5856 033.4613 0074175 065.4768 143.8083 16.34956812000907,15/08/2004 23:35,SL-6 DEB,1962-040E,30/08/1962 17:55,16.34956812,0.0074175,65.5856,33.4613,65.4768,143.8083,90,0.0,0.09379088,0.0,6557.393,88.075,227.898,130.619,DEBRIS,CIS,01/05/1962,PKMTR,30/08/1962,1962,40,31/08/1962 11:50,LEO,1,121,SMALL
380,0 SL-6 DEB,1 00380U 62040  F 62247.73319518  .05499078 +00000-0 +00000-0 0  9993,2 00380 065.5856 015.4767 0067903 062.3052 169.9511 16.36506892001707,15/08/2004 23:35,SL-6 DEB,1962-040F,04/09/1962 17:35,16.36506892,0.0067903,65.5856,15.4767,62.3052,169.9511,170,0.0,0.05499078,0.0,6553.252,87.992,219.615,130.618,DEBRIS,CIS,03/05/1962,PKMTR,06/09/1962,1962,40,05/09/1962 11:11,LEO,1,126,SMALL
381,0 SPUTNIK 20,1 00381U 62043  A 62245.81714171  .01664437 +00000-0 +00000-0 0  9997,2 00381 064.7973 042.0415 0046255 065.8486 294.6344 16.21304137000285,15/08/2004 23:35,SPUTNIK 20,1962-043A,02/09/1962 19:36,16.21304137,0.0046255,64.7973,42.0415,65.8486,294.6344,28,0.0,0.01664437,0.0,6594.154,88.817,246.52,185.518,PAYLOAD,CIS,11/05/1962,TTMTR,06/09/1962,1962,43,03/09/1962 15:13,LEO,1,118,MEDIUM
382,0 SL-6 R/B,1 00382U 62043  B 62245.80270692  .04910118 +00000-0 +00000-0 0  9995,2 00382 064.7232 041.9903 0000560 009.3339 350.6699 16.40442688000284,15/08/2004 23:35,SL-6 R/B,1962-043B,02/09/1962 19:15,16.40442688,5.6e-05,64.7232,41.9903,9.3339,350.6699,28,0.0,0.04910118,0.0,6542.766,87.781,164.997,164.264,ROCKET BODY,CIS,13/05/1962,PKMTR,03/09/1962,1962,43,03/09/1962 14:31,LEO,1,113,LARGE
383,0 SL-6 DEB,1 00383U 62043  C 62272.52481789  .02267144 +29497-0 +00000-0 0  9999,2 00383 064.6831 302.4693 0000000 025.9761 304.0793 16.35163505004589,15/08/2004 23:35,SL-6 DEB,1962-043C,29/09/1962 12:35,16.35163505,0.0,64.6831,302.4693,25.9761,304.0793,458,0.0,0.02267144,0.29497,6556.841,88.064,178.706,178.706,DEBRIS,CIS,15/05/1962,PKMTR,01/10/1962,1962,43,30/09/1962 01:11,LEO,1,139,SMALL
384,0 SL-6 DEB,1 00384U 62043  D 62264.26438600  .07222414 +72689-1 +00000-0 0  9994,2 00384 064.7201 333.4335 0000000 035.5766 255.2542 16.47345376003254,15/08/2004 23:35,SL-6 DEB,1962-043D,21/09/1962 06:20,16.47345376,0.0,64.7201,333.4335,35.5766,255.2542,325,0.0,0.07222414,0.072689,6524.476,87.413,146.341,146.341,DEBRIS,CIS,17/05/1962,PKMTR,21/09/1962,1962,43,21/09/1962 12:41,LEO,1,127,SMALL
385,0 FTV 1132,1 00385U 62044  A 64295.86020419  .01222129 +00000-0 +00000-0 0  9997,2 00385 082.7935 291.9571 0025806 153.7208 206.4111 16.20190675121368,15/08/2004 23:35,FTV 1132,1962-044A,21/10/1964 20:38,16.20190675,0.0025806,82.7935,291.9571,153.7208,206.4111,12136,0.0,0.01222129,0.0,6597.175,88.878,236.065,202.015,PAYLOAD,US,19/05/1962,AFWTR,26/10/1964,1962,44,22/10/1964 17:17,LEO,1,891,MEDIUM
386,0 SL-6 DEB,1 00386U 62040  G 62247.77868959  .03410220 +00000-0 +00000-0 0  9991,2 00386 065.3133 016.1011 0155782 052.7447 178.9328 16.06621306001704,15/08/2004 23:35,SL-6 DEB,1962-040G,04/09/1962 18:41,16.06621306,0.0155782,65.3133,16.1011,52.7447,178.9328,170,0.0,0.0341022,0.0,6634.269,89.629,359.484,152.784,DEBRIS,CIS,05/05/1962,PKMTR,08/09/1962,1962,40,05/09/1962 13:22,LEO,1,126,SMALL
387,0 SL-6 DEB,1 00387U 62040  H 62244.82976651  .02839490 +00000-0 +00000-0 0  9997,2 00387 065.3348 026.0987 0096884 053.4098 307.4783 15.99332157001238,15/08/2004 23:35,SL-6 DEB,1962-040H,01/09/1962 19:54,15.99332157,0.0096884,65.3348,26.0987,53.4098,307.4783,123,0.0,0.0283949,0.0,6654.411,90.037,340.747,211.806,DEBRIS,CIS,07/05/1962,PKMTR,05/09/1962,1962,40,02/09/1962 15:49,LEO,1,121,SMALL
388,0 SCOUT X-2M R/B,1 00388U 62039D   99122.81552244  .58892672  38115-5  70077-3 0  9997,2 00388 098.5159 338.2524 0006209 236.0229 124.1405 16.49948579974443,17/08/2004 15:25,SCOUT X-2M R/B,1962-039D,02/05/1999 19:34,16.49948579,0.0006209,98.5159,338.2524,236.0229,124.1405,97444,0.00070077,0.58892672,3.81e-06,6517.612,87.275,143.523,135.43,ROCKET BODY,US,23/08/1962,AFWTR,02/05/1999,1962,39,03/05/1999 15:08,LEO,1,13401,LARGE
390,0 SL-6 R/B,1 00390U 62045  B 62255.46295779  .13415372 +00000-0 +00000-0 0  9994,2 00390 064.8000 039.7728 0000000 072.1451 143.5449 16.45017332000077,15/08/2004 23:35,SL-6 R/B,1962-045B,12/09/1962 11:06,16.45017332,0.0,64.8,39.7728,72.1451,143.5449,7,0.0,0.13415372,0.0,6530.63,87.537,152.495,152.495,ROCKET BODY,CIS,21/05/1962,PKMTR,12/09/1962,1962,45,12/09/1962 22:13,LEO,1,114,LARGE
391,0 SL-6 DEB,1 00391U 62045  C 62259.77804349  .03028892 +00000-0 +00000-0 0  9998,2 00391 064.7491 023.1129 0000000 064.8283 171.8367 16.35938346000770,15/08/2004 23:35,SL-6 DEB,1962-045C,16/09/1962 18:40,16.35938346,0.0,64.7491,23.1129,64.8283,171.8367,77,0.0,0.03028892,0.0,6554.77,88.022,176.635,176.635,DEBRIS,CIS,23/05/1962,PKMTR,17/09/1962,1962,45,17/09/1962 13:20,LEO,1,117,SMALL
392,0 SL-6 DEB,1 00392U 62045  D 62256.01686490  .03133297 +00000-0 +00000-0 0  9994,2 00392 064.8318 037.4129 0030806 023.0918 195.5120 16.33774292000166,15/08/2004 23:35,SL-6 DEB,1962-045D,13/09/1962 00:24,16.33774292,0.0030806,64.8318,37.4129,23.0918,195.512,16,0.0,0.03133297,0.0,6560.557,88.139,202.632,162.212,DEBRIS,CIS,25/05/1962,PKMTR,13/09/1962,1962,45,13/09/1962 00:48,LEO,1,111,SMALL
393,0 SL-6 DEB,1 00393U 62045  E 62256.01610133  .04771094 +00000-0 +00000-0 0  9990,2 00393 064.8318 037.4129 0014590 023.0918 336.9741 16.37762134000165,15/08/2004 23:35,SL-6 DEB,1962-045E,13/09/1962 00:23,16.37762134,0.001459,64.8318,37.4129,23.0918,336.9741,16,0.0,0.04771094,0.0,6549.903,87.924,181.324,162.212,DEBRIS,CIS,27/05/1962,PKMTR,13/09/1962,1962,45,13/09/1962 00:46,LEO,1,109,SMALL
394,0 SL-6 DEB,1 00394U 62045  F 62259.01756150  .02417513 +00000-0 +00000-0 0  9995,2 00394 064.8318 025.9262 0005351 021.7994 211.2918 16.40035647000651,15/08/2004 23:35,SL-6 DEB,1962-045F,16/09/1962 00:25,16.40035647,0.0005351,64.8318,25.9262,21.7994,211.2918,65,0.0,0.02417513,0.0,6543.848,87.802,169.215,162.212,DEBRIS,CIS,29/05/1962,PKMTR,16/09/1962,1962,45,16/09/1962 00:50,LEO,1,110,SMALL
395,0 SL-6 DEB,1 00395U 62045  G 62255.89990949  .01734313 +00000-0 +00000-0 0  9993,2 00395 064.7491 037.8058 0030057 066.3806 151.7134 16.23619427000143,15/08/2004 23:35,SL-6 DEB,1962-045G,12/09/1962 21:35,16.23619427,0.0030057,64.7491,37.8058,66.3806,151.7134,14,0.0,0.01734313,0.0,6587.884,88.69,229.55,189.948,DEBRIS,CIS,31/05/1962,PKMTR,15/09/1962,1962,45,13/09/1962 19:11,LEO,1,107,SMALL
396,0 FTV 1133/ERS 2,1 00396U 62046  A 62321.98636718  .06584292 +99294-1 +00000-0 0  9998,2 00396 081.8254 347.5833 0000000 295.9940 038.4089 16.35229406009604,15/08/2004 23:35,FTV 1133/ERS 2,1962-046A,17/11/1962 23:40,16.35229406,0.0,81.8254,347.5833,295.994,38.4089,960,0.0,0.06584292,0.099294,6556.664,88.061,178.529,178.529,PAYLOAD,US,02/06/1962,AFWTR,19/11/1962,1962,46,18/11/1962 23:20,LEO,1,170,MEDIUM
397,0 TIROS 6,1 00397U 62047A   25193.56341793  .00000861  00000-0  99715-4 0  9996,2 00397  58.3026 134.8969 0014255  72.5074 287.7530 14.94668469361523,12/07/2025 17:51,TIROS 6,1962-047A,12/07/2025 13:31,14.94668469,0.0014255,58.3026,134.8969,72.5074,287.753,36152,9.97e-05,8.61e-06,0.0,6961.539,96.342,593.328,573.48,PAYLOAD,US,18/09/1962,AFETR,,1962,47,13/07/2025 03:02,LEO,0,22944,MEDIUM
398,0 DELTA 1 R/B,1 00398U 62047  B 83010.12636880  .15965597 +53050-4 +24273-2 0  9999,2 00398 058.2421 145.5088 0007825 323.5562 036.5054 16.33506004092667,16/08/2004 23:16,DELTA 1 R/B,1962-047B,10/01/1983 03:01,16.33506004,0.0007825,58.2421,145.5088,323.5562,36.5054,9266,0.0024273,0.15965597,5.31e-05,6561.275,88.153,188.275,178.006,ROCKET BODY,US,18/09/1962,AFETR,10/01/1983,1962,47,10/01/1983 06:03,LEO,1,7419,LARGE
399,0 DELTA 1 DEB (YO),1   399U 62047C   19010.96904726  .05866066  10973-4  70407-3 0  9996,2   399  58.3746 176.1198 0007011 322.3936 178.7278 16.35768467 45086,11/01/2019 22:28,DELTA 1 DEB (YO),1962-047C,10/01/2019 23:15,16.35768467,0.0007011,58.3746,176.1198,322.3936,178.7278,4508,0.00070407,0.05866066,1.1e-05,6555.22,88.032,181.681,172.489,DEBRIS,US,18/09/1962,AFETR,11/01/2019,1962,47,11/01/2019 22:30,LEO,1,20569,SMALL
400,0 DELTA 1 DEB (YO),1 00400U 62047  D 89094.84579190  .13175818 +53300-4 +14250-2 0  9999,2 00400 058.1546 300.9235 0008659 235.8675 131.0387 16.36652401444358,02/05/2005 23:40,DELTA 1 DEB (YO),1962-047D,04/04/1989 20:17,16.36652401,0.0008659,58.1546,300.9235,235.8675,131.0387,44435,0.001425,0.13175818,5.33e-05,6552.863,87.984,180.403,169.054,DEBRIS,US,18/09/1962,AFETR,05/04/1989,1962,47,05/04/1989 16:35,LEO,1,9696,SMALL
401,0 THOR ABLESTAR DEB,1 00401U 61015 EA 89024.41582109  .20373346 +00000-0 +34562-1 0  9990,2 00401 066.9965 028.9924 0013592 069.7845 282.0666 15.77868763422502,02/05/2005 23:40,THOR ABLESTAR DEB,1961-015EA,24/01/1989 09:58,15.77868763,0.0013592,66.9965,28.9924,69.7845,282.0666,42250,0.034562,0.20373346,0.0,6714.621,91.262,345.612,327.359,DEBRIS,US,29/06/1961,AFETR,25/01/1989,1961,15,24/01/1989 19:57,LEO,1,10072,SMALL
402,0 THOR ABLESTAR DEB,1 00402U 61015EB  25193.46413460  .00004912  00000-0  91724-3 0  9999,2 00402  66.6543 100.3452 0033109 225.0869 134.7559 14.65444875291308,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EB,12/07/2025 11:08,14.65444875,0.0033109,66.6543,100.3452,225.0869,134.7559,29130,0.00091724,4.91e-05,0.0,7053.784,98.264,699.004,652.295,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 22:16,LEO,0,23390,SMALL
403,0 THOR ABLESTAR DEB,1 00403U 61015EC  25193.51244499 -.00000012  00000-0  58775-4 0  9998,2 00403  66.8419  20.8441 0016231  39.8438 352.0648 13.81161172224243,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EC,12/07/2025 12:17,13.81161172,0.0016231,66.8419,20.8441,39.8438,352.0648,22424,5.88e-05,-1.2e-07,0.0,7337.908,104.26,971.683,947.863,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 00:35,LEO,0,23390,SMALL
404,0 THOR ABLESTAR DEB,1 00404U 61015ED  25193.09111891 -.00000016  00000-0  83750-4 0  9996,2 00404  66.4700  97.1962 0556333 353.0197   6.3301 12.92178145999336,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015ED,12/07/2025 02:11,12.92178145,0.0556333,66.47,97.1962,353.0197,6.3301,99933,8.38e-05,-1.6e-07,0.0,7671.028,111.44,1719.658,866.129,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 04:22,LEO,0,23390,SMALL
405,0 THOR ABLESTAR DEB,1 00405U 61015EE  25193.51117394  .00000110  00000-0  21386-3 0  9998,2 00405  66.8914 235.8791 0079473  50.3237  61.6579 13.66563074185739,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EE,12/07/2025 12:16,13.66563074,0.0079473,66.8914,235.8791,50.3237,61.6579,18573,0.00021386,1.1e-06,0.0,7390.073,105.374,1070.669,953.207,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 00:32,LEO,0,23390,SMALL
406,0 THOR ABLESTAR DEB,1 00406U 61015EF  25193.41682116  .00000324  00000-0  43282-3 0  9993,2 00406  66.7779  74.3423 0126416 263.9516 276.6167 13.69206022174670,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EF,12/07/2025 10:00,13.69206022,0.0126416,66.7779,74.3423,263.9516,276.6167,17467,0.00043282,3.24e-06,0.0,7380.56,105.17,1095.727,909.123,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 20:00,LEO,0,23390,SMALL
407,0 THOR ABLESTAR DEB,1 00407U 61015EG  25193.41372251  .00074519  00000-0  28395-2 0  9994,2 00407  66.2983 353.4322 0016850 198.4130 161.6405 15.26150505281874,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EG,12/07/2025 09:55,15.26150505,0.001685,66.2983,353.4322,198.413,161.6405,28187,0.0028395,0.00074519,0.0,6865.47,94.355,498.903,475.767,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 19:51,LEO,0,23390,SMALL
408,0 THOR ABLESTAR DEB,1 00408U 61015EH  25193.38529315  .00000264  00000-0  33795-3 0  9993,2 00408  66.7841 200.2752 0066171 345.0002 117.2844 13.76834731258914,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EH,12/07/2025 09:14,13.76834731,0.0066171,66.7841,200.2752,345.0002,117.2844,25891,0.00033795,2.64e-06,0.0,7353.272,104.588,1023.794,926.48,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 18:29,LEO,0,23390,SMALL
409,0 THOR ABLESTAR DEB,1 00409U 61015EJ  25193.34336522  .00000822  00000-0  35907-3 0  9993,2 00409  66.7119 155.9304 0056315  57.7309 302.9227 14.27987539292769,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EJ,12/07/2025 08:14,14.27987539,0.0056315,66.7119,155.9304,57.7309,302.9227,29276,0.00035907,8.22e-06,0.0,7176.603,100.841,838.883,758.053,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 16:28,LEO,0,23390,SMALL
410,0 THOR ABLESTAR DEB,1   410U 61015EK  25193.56657421 -.00000015  00000-0  61252-4 0  9991,2   410  66.6928 131.8320 0020941 244.3104 295.0974 13.76536550213818,12/07/2025 14:16,THOR ABLESTAR DEB,1961-015EK,12/07/2025 13:35,13.7653655,0.0020941,66.6928,131.832,244.3104,295.0974,21381,6.13e-05,-1.5e-07,0.0,7354.334,104.61,991.6,960.798,DEBRIS,US,29/06/1961,AFETR,,1961,15,13/07/2025 03:11,LEO,0,23390,SMALL
411,0 THOR ABLESTAR DEB,1 00411U 61015 EL 78055.63693115  .00105615 +00000-0 +00000-0 0  9996,2 00411 066.8786 121.2659 0038344 269.6647 089.7537 15.10819817878651,15/08/2004 23:41,THOR ABLESTAR DEB,1961-015EL,24/02/1978 15:17,15.10819817,0.0038344,66.8786,121.2659,269.6647,89.7537,87865,0.0,0.00105615,0.0,6911.839,95.312,560.207,507.202,DEBRIS,US,29/06/1961,AFETR,20/06/1978,1961,15,25/02/1978 06:34,LEO,1,6200,SMALL
412,0 THOR ABLESTAR DEB,1 00412U 61015 EM 80177.81138427  .04871713 +00000-0 +10223-1 0  9997,2 00412 067.1808 267.6137 0032813 237.8164 122.0125 15.89212332969440,15/08/2004 23:45,THOR ABLESTAR DEB,1961-015EM,25/06/1980 19:28,15.89212332,0.0032813,67.1808,267.6137,237.8164,122.0125,96944,0.010223,0.04871713,0.0,6682.631,90.61,326.424,282.568,DEBRIS,US,29/06/1961,AFETR,30/06/1980,1961,15,26/06/1980 14:56,LEO,1,6941,SMALL
413,0 THOR ABLESTAR DEB,1 00413U 61015 EN 89335.75708903  .83885717 +00000-0 +48686-1 0  9998,2 00413 066.4421 351.9471 0013686 049.5398 310.5234 15.81394886452142,17/08/2004 14:36,THOR ABLESTAR DEB,1961-015EN,01/12/1989 18:10,15.81394886,0.0013686,66.4421,351.9471,49.5398,310.5234,45214,0.048686,0.83885717,0.0,6704.636,91.058,335.677,317.325,DEBRIS,US,29/06/1961,AFETR,02/12/1989,1961,15,02/12/1989 12:20,LEO,1,10383,SMALL
414,0 THOR ABLESTAR DEB,1 00414U 61015EP  25193.46332553 -.00000013  00000-0  63614-4 0  9992,2 00414  66.4422 209.6466 0052822 315.1112 156.7650 13.77522049215234,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EP,12/07/2025 11:07,13.77522049,0.0052822,66.4422,209.6466,315.1112,156.765,21523,6.36e-05,-1.3e-07,0.0,7350.826,104.536,1011.519,933.862,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 22:14,LEO,0,23390,SMALL
415,0 THOR ABLESTAR DEB,1 00415U 61015 EQ 89146.82291716 -.23935959 +3387001 +14842-1 0  9994,2 00415 067.6198 285.5497 0030350 282.7655 077.0052 16.02868316450792,02/05/2005 23:40,THOR ABLESTAR DEB,1961-015EQ,26/05/1989 19:45,16.02868316,0.003035,67.6198,285.5497,282.7655,77.0052,45079,0.014842,-0.23935959,3.387,6644.621,89.838,286.652,246.319,DEBRIS,US,29/06/1961,AFETR,27/05/1989,1961,15,27/05/1989 15:30,LEO,1,10194,SMALL
416,0 THOR ABLESTAR DEB,1 00416U 61015ER  25193.05989284  .00000439  00000-0  26632-3 0  9997,2 00416  66.4912  70.5955 0073126  32.7334 327.8254 14.14321702283743,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015ER,12/07/2025 01:26,14.14321702,0.0073126,66.4912,70.5955,32.7334,327.8254,28374,0.00026632,4.39e-06,0.0,7222.758,101.816,897.44,791.805,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 02:52,LEO,0,23390,SMALL
417,0 THOR ABLESTAR DEB,1 00417U 61015ES  25193.44750869  .00000354  00000-0  19949-3 0  9995,2 00417  66.7461   4.1864 0071314 341.1843  18.6616 14.20176595289240,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015ES,12/07/2025 10:44,14.20176595,0.0071314,66.7461,4.1864,341.1843,18.6616,28924,0.00019949,3.54e-06,0.0,7202.893,101.396,876.124,773.391,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 21:28,LEO,0,23390,SMALL
418,0 THOR ABLESTAR DEB,1 00418U 61015 ET 91309.25920349  .19740877 +27999-4 +47189-2 0  9996,2 00418 067.6333 262.7827 0009518 141.7035 219.6628 16.29114171592307,09/06/2005 11:44,THOR ABLESTAR DEB,1961-015ET,05/11/1991 06:13,16.29114171,0.0009518,67.6333,262.7827,141.7035,219.6628,59230,0.0047189,0.19740877,2.8e-05,6573.062,88.391,201.183,188.671,DEBRIS,US,29/06/1961,AFETR,05/11/1991,1961,15,05/11/1991 12:26,LEO,1,11086,SMALL
419,0 THOR ABLESTAR DEB,1 00419U 61015EU  14342.88444125  .10502162  38170+0  44999-1 0  9998,2 00419 066.8388 251.2575 0028143 171.4803 188.6863 15.94639322719904,11/12/2014 12:07,THOR ABLESTAR DEB,1961-015EU,08/12/2014 21:13,15.94639322,0.0028143,66.8388,251.2575,171.4803,188.6863,71990,0.044999,0.10502162,0.3817,6667.456,90.302,308.085,270.557,DEBRIS,US,29/06/1961,AFETR,09/12/2014,1961,15,09/12/2014 18:27,LEO,1,19521,SMALL
420,0 THOR ABLESTAR DEB,1 00420U 61015EV  25193.11578595  .00000551  00000-0  22383-3 0  9992,2 00420  66.8137  87.7642 0076347 105.6847 255.2693 14.33203347304831,12/07/2025 17:51,THOR ABLESTAR DEB,1961-015EV,12/07/2025 02:46,14.33203347,0.0076347,66.8137,87.7642,105.6847,255.2693,30483,0.00022383,5.51e-06,0.0,7159.18,100.474,835.703,726.387,DEBRIS,US,29/06/1961,AFETR,,1961,15,12/07/2025 05:33,LEO,0,23390,SMALL
421,0 THOR ABLESTAR DEB,1 00421U 61015 EW 84273.51273829  .00989386 +00000-0 +58098-2 0  9996,2 00421 066.6830 262.8098 0009287 255.7106 104.3028 15.75285563196231,16/08/2004 23:16,THOR ABLESTAR DEB,1961-015EW,29/09/1984 12:18,15.75285563,0.0009287,66.683,262.8098,255.7106,104.3028,19623,0.0058098,0.00989386,0.0,6721.959,91.411,350.067,337.582,DEBRIS,US,29/06/1961,AFETR,02/10/1984,1961,15,30/09/1984 00:36,LEO,1,8496,SMALL
422,0 COSMOS 9,1 00422U 62048  A 62272.79657078  .00071568 +00000-0 +00000-0 0  9993,2 00422 064.9860 178.0402 0031527 031.6209 328.5680 15.84223060000388,15/08/2004 23:35,COSMOS 9,1962-048A,29/09/1962 19:07,15.8422306,0.0031527,64.986,178.0402,31.6209,328.568,38,0.0,0.00071568,0.0,6696.654,90.896,339.632,297.407,PAYLOAD,CIS,04/06/1962,PKMTR,01/10/1962,1962,48,30/09/1962 14:14,LEO,1,119,MEDIUM
423,0 SL-3 R/B,1 00423U 62048  B 62354.15261429  .01646026 +10023-1 +00000-0 0  9991,2 00423 064.9390 244.6369 0000000 076.3150 283.6908 16.23330733013357,15/08/2004 23:35,SL-3 R/B,1962-048B,20/12/1962 03:39,16.23330733,0.0,64.939,244.6369,76.315,283.6908,1335,0.0,0.01646026,0.010023,6588.665,88.706,210.53,210.53,ROCKET BODY,CIS,06/06/1962,PKMTR,22/12/1962,1962,48,20/12/1962 07:19,LEO,1,199,LARGE
424,0 ALOUETTE 1 (S-27),1 00424U 62049A   25193.48328507  .00000074  00000-0  74566-4 0  9991,2 00424  80.4650 232.5217 0023465  36.4995 323.7744 13.69518806134615,12/07/2025 17:51,ALOUETTE 1 (S-27),1962-049A,12/07/2025 11:35,13.69518806,0.0023465,80.465,232.5217,36.4995,323.7744,13461,7.46e-05,7.4e-07,0.0,7379.436,105.146,1018.617,983.985,PAYLOAD,CA,29/09/1962,AFWTR,,1962,49,12/07/2025 23:11,LEO,0,22933,MEDIUM
425,0 SL-3 DEB,1 00425U 62048  C 62276.25430890  .01862525 +00000-0 +00000-0 0  9994,2 00425 064.9860 165.6838 0000000 030.0716 080.4987 15.97385208000936,15/08/2004 23:35,SL-3 DEB,1962-048C,03/10/1962 06:06,15.97385208,0.0,64.986,165.6838,30.0716,80.4987,93,0.0,0.01862525,0.0,6659.817,90.147,281.682,281.682,DEBRIS,CIS,08/06/1962,PKMTR,06/10/1962,1962,48,03/10/1962 12:12,LEO,1,120,SMALL
