order_id,order_date,product,product_category,perishable,supplier,supplier_region,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time
ORD-20047,2023-04-24,Mangoes,Fruit,False,Supplier_E,Western Cape,339,22.57,7651.23,6,8,2,2023-04-30,2023-05-02,0
ORD-20048,2023-07-15,Ginger,Root,False,Supplier_B,Eastern Cape,83,51.7,4291.1,6,12,6,2023-07-21,2023-07-27,0
ORD-20049,2022-04-11,Onions,Root,False,Supplier_B,Eastern Cape,95,9.27,880.65,2,5,3,2022-04-13,2022-04-16,0
ORD-20050,2023-05-29,Peppers,Veg,True,Supplier_N,Gauteng,67,18.75,1256.25,6,12,6,2023-06-04,2023-06-10,0
ORD-20051,2024-01-26,Papayas,Fruit,True,Supplier_G,KwaZulu-Natal,246,32.89,8090.94,6,6,0,2024-02-01,2024-02-01,1
ORD-20052,2022-06-25,Tomatoes,Veg,True,Supplier_B,Eastern Cape,79,14.39,1136.81,5,9,4,2022-06-30,2022-07-04,0
ORD-20053,2022-08-26,Oranges,Fruit,False,Supplier_M,Eastern Cape,159,14.36,2283.24,2,4,2,2022-08-28,2022-08-30,0
ORD-20054,2024-06-28,Onions,Root,False,Supplier_O,Gauteng,458,7.88,3609.04,6,14,8,2024-07-04,2024-07-12,0
ORD-20055,2022-02-28,Cauliflower,Veg,True,Supplier_H,KwaZulu-Natal,671,15.05,10098.55,6,9,3,2022-03-06,2022-03-09,0
ORD-20056,2024-05-14,Papayas,Fruit,True,Supplier_J,Mpumalanga,171,36.9,6309.9,2,5,3,2024-05-16,2024-05-19,0
ORD-20057,2022-04-09,Onions,Root,False,Supplier_I,KwaZulu-Natal,107,9.36,1001.52,5,7,2,2022-04-14,2022-04-16,0
ORD-20058,2024-05-20,Herbs,Herb,True,Supplier_G,KwaZulu-Natal,307,35.34,10849.38,4,5,1,2024-05-24,2024-05-25,0
ORD-20059,2023-05-10,Oranges,Fruit,False,Supplier_E,Western Cape,165,43.11,7113.15,6,5,-1,2023-05-16,2023-05-15,1
ORD-20060,2023-05-29,Lettuce,Veg,True,Supplier_G,KwaZulu-Natal,188,11.39,2141.32,4,5,1,2023-06-02,2023-06-03,0
ORD-20061,2024-01-25,Cauliflower,Veg,True,Supplier_J,Mpumalanga,385,16.04,6175.4,6,9,3,2024-01-31,2024-02-03,0
ORD-20062,2022-10-24,Avocados,Fruit,True,Supplier_H,KwaZulu-Natal,53,46.62,2470.86,5,6,1,2022-10-29,2022-10-30,0
ORD-20063,2022-07-30,Cucumbers,Veg,True,Supplier_G,KwaZulu-Natal,349,14.43,5036.07,4,7,3,2022-08-03,2022-08-06,0
ORD-20064,2022-05-03,Carrots,Root,False,Supplier_B,Eastern Cape,430,8.74,3758.2,2,2,0,2022-05-05,2022-05-05,1
ORD-20065,2022-08-17,Mangoes,Fruit,False,Supplier_C,Gauteng,308,23.24,7157.92,6,9,3,2022-08-23,2022-08-26,0
ORD-20066,2023-08-17,Avocados,Fruit,True,Supplier_F,Mpumalanga,719,36.3,26099.7,4,8,4,2023-08-21,2023-08-25,0
ORD-20067,2023-10-18,Lettuce,Veg,True,Supplier_A,Gauteng,47,12.02,564.94,2,3,1,2023-10-20,2023-10-21,0
ORD-20068,2023-01-23,Spinach,Veg,True,Supplier_E,Western Cape,223,15.17,3382.91,2,5,3,2023-01-25,2023-01-28,0
ORD-20069,2022-05-20,Avocados,Fruit,True,Supplier_I,KwaZulu-Natal,124,36.22,4491.28,2,3,1,2022-05-22,2022-05-23,0
ORD-20070,2023-06-25,Papayas,Fruit,True,Supplier_E,Western Cape,260,34.24,8902.4,6,10,4,2023-07-01,2023-07-05,0
ORD-20071,2023-01-26,Mangoes,Fruit,False,Supplier_M,Eastern Cape,265,15.95,4226.75,5,7,2,2023-01-31,2023-02-02,0
ORD-20072,2022-09-27,Avocados,Fruit,True,Supplier_O,Gauteng,328,35.52,11650.56,6,7,1,2022-10-03,2022-10-04,0
ORD-20073,2024-01-29,Cucumbers,Veg,True,Supplier_D,Western Cape,129,14.31,1845.99,4,8,4,2024-02-02,2024-02-06,0
ORD-20074,2022-01-12,Lettuce,Veg,True,Supplier_O,Gauteng,322,7.37,2373.14,4,4,0,2022-01-16,2022-01-16,1
ORD-20075,2024-05-16,Herbs,Herb,True,Supplier_A,Gauteng,224,44.37,9938.88,3,4,1,2024-05-19,2024-05-20,0
ORD-20076,2023-01-24,Tomatoes,Veg,True,Supplier_B,Eastern Cape,195,10.57,2061.15,6,9,3,2023-01-30,2023-02-02,0
ORD-20077,2022-12-03,Carrots,Root,False,Supplier_J,Mpumalanga,102,11.46,1168.92,6,9,3,2022-12-09,2022-12-12,0
ORD-20078,2023-05-21,Onions,Root,False,Supplier_E,Western Cape,516,7.9,4076.4,5,13,8,2023-05-26,2023-06-03,0
ORD-20079,2022-04-16,Cucumbers,Veg,True,Supplier_D,Western Cape,188,14.45,2716.6,5,19,14,2022-04-21,2022-05-05,0
ORD-20080,2022-02-01,Apples,Fruit,False,Supplier_D,Western Cape,144,21.22,3055.68,3,4,1,2022-02-04,2022-02-05,0
ORD-20081,2022-03-15,Ginger,Root,False,Supplier_J,Mpumalanga,375,44.65,16743.75,4,6,2,2022-03-19,2022-03-21,0
ORD-20082,2022-06-20,Herbs,Herb,True,Supplier_M,Eastern Cape,701,40.68,28516.68,2,2,0,2022-06-22,2022-06-22,1
ORD-20083,2024-04-28,Onions,Root,False,Supplier_O,Gauteng,201,8.67,1742.67,2,9,7,2024-04-30,2024-05-07,0
ORD-20084,2022-03-10,Papayas,Fruit,True,Supplier_F,Mpumalanga,916,28.51,26115.16,3,9,6,2022-03-13,2022-03-19,0
ORD-20085,2024-03-23,Apples,Fruit,False,Supplier_C,Gauteng,311,15.01,4668.11,5,7,2,2024-03-28,2024-03-30,0
ORD-20086,2022-12-28,Tomatoes,Veg,True,Supplier_I,KwaZulu-Natal,680,13.76,9356.8,2,7,5,2022-12-30,2023-01-04,0
ORD-20087,2023-10-11,Herbs,Herb,True,Supplier_F,Mpumalanga,265,42.33,11217.45,4,7,3,2023-10-15,2023-10-18,0
ORD-20088,2023-03-09,Apples,Fruit,False,Supplier_C,Gauteng,855,16.54,14141.7,2,5,3,2023-03-11,2023-03-14,0
ORD-20089,2022-04-10,Peppers,Veg,True,Supplier_D,Western Cape,120,20.78,2493.6,3,7,4,2022-04-13,2022-04-17,0
ORD-20090,2023-10-20,Papayas,Fruit,True,Supplier_J,Mpumalanga,118,28.28,3337.04,3,4,1,2023-10-23,2023-10-24,0
ORD-20091,2022-01-09,Tomatoes,Veg,True,Supplier_C,Gauteng,31,11.64,360.84,2,16,14,2022-01-11,2022-01-25,0
ORD-20092,2023-07-28,Spinach,Veg,True,Supplier_J,Mpumalanga,364,14.19,5165.16,4,7,3,2023-08-01,2023-08-04,0
ORD-20093,2023-11-28,Ginger,Root,False,Supplier_E,Western Cape,41,41.85,1715.85,6,8,2,2023-12-04,2023-12-06,0
ORD-20094,2022-01-29,Cauliflower,Veg,True,Supplier_B,Eastern Cape,343,16.09,5518.87,3,24,21,2022-02-01,2022-02-22,0
ORD-20095,2024-06-11,Avocados,Fruit,True,Supplier_D,Western Cape,221,38.79,8572.59,4,6,2,2024-06-15,2024-06-17,0
ORD-20096,2022-04-24,Cucumbers,Veg,True,Supplier_D,Western Cape,284,14.48,4112.32,4,21,17,2022-04-28,2022-05-15,0
ORD-20097,2023-04-07,Apples,Fruit,False,Supplier_H,KwaZulu-Natal,117,15.76,1843.92,3,4,1,2023-04-10,2023-04-11,0
ORD-20098,2022-05-23,Ginger,Root,False,Supplier_C,Gauteng,384,52.37,20110.08,6,7,1,2022-05-29,2022-05-30,0
ORD-20099,2023-01-25,Bananas,Fruit,True,Supplier_O,Gauteng,180,7.35,1323.0,5,14,9,2023-01-30,2023-02-08,0
ORD-20100,2023-09-24,Apples,Fruit,False,Supplier_E,Western Cape,166,25.05,4158.3,4,7,3,2023-09-28,2023-10-01,0
ORD-20101,2023-11-13,Avocados,Fruit,True,Supplier_A,Gauteng,75,37.97,2847.75,3,4,1,2023-11-16,2023-11-17,0
ORD-20102,2022-06-06,Apples,Fruit,False,Supplier_K,KwaZulu-Natal,211,25.85,5454.35,2,2,0,2022-06-08,2022-06-08,1
ORD-20103,2022-12-01,Potatoes,Root,False,Supplier_G,KwaZulu-Natal,306,6.99,2138.94,2,3,1,2022-12-03,2022-12-04,0
ORD-20104,2024-05-10,Herbs,Herb,True,Supplier_N,Gauteng,50,48.46,2423.0,2,2,0,2024-05-12,2024-05-12,1
ORD-20105,2022-09-17,Ginger,Root,False,Supplier_N,Gauteng,352,47.33,16660.16,2,16,14,2022-09-19,2022-10-03,0
ORD-20106,2022-03-23,Peppers,Veg,True,Supplier_H,KwaZulu-Natal,171,19.56,3344.76,4,5,1,2022-03-27,2022-03-28,0
ORD-20107,2024-01-24,Oranges,Fruit,False,Supplier_D,Western Cape,291,16.73,4868.43,4,8,4,2024-01-28,2024-02-01,0
ORD-20108,2023-03-17,Avocados,Fruit,True,Supplier_N,Gauteng,25,63.23,1580.75,2,2,0,2023-03-19,2023-03-19,1
ORD-20109,2022-06-21,Spinach,Veg,True,Supplier_G,KwaZulu-Natal,543,9.62,5223.66,5,8,3,2022-06-26,2022-06-29,0
ORD-20110,2022-08-19,Broccoli,Veg,True,Supplier_H,KwaZulu-Natal,132,18.12,2391.84,3,2,-1,2022-08-22,2022-08-21,1
ORD-20111,2023-12-21,Mangoes,Fruit,False,Supplier_L,Gauteng,355,15.09,5356.95,6,13,7,2023-12-27,2024-01-03,0
ORD-20112,2022-03-16,Peppers,Veg,True,Supplier_N,Gauteng,133,23.03,3062.99,5,6,1,2022-03-21,2022-03-22,0
ORD-20113,2022-09-27,Ginger,Root,False,Supplier_M,Eastern Cape,531,52.61,27935.91,5,8,3,2022-10-02,2022-10-05,0
ORD-20114,2024-06-17,Peppers,Veg,True,Supplier_A,Gauteng,445,20.19,8984.55,6,9,3,2024-06-23,2024-06-26,0
ORD-20115,2023-09-18,Papayas,Fruit,True,Supplier_M,Eastern Cape,211,42.74,9018.14,5,8,3,2023-09-23,2023-09-26,0
ORD-20116,2022-03-03,Onions,Root,False,Supplier_D,Western Cape,90,9.21,828.9,4,7,3,2022-03-07,2022-03-10,0
ORD-20117,2024-05-23,Cauliflower,Veg,True,Supplier_G,KwaZulu-Natal,242,15.21,3680.82,4,5,1,2024-05-27,2024-05-28,0
ORD-20118,2022-11-16,Pineapples,Fruit,False,Supplier_F,Mpumalanga,210,30.42,6388.2,4,7,3,2022-11-20,2022-11-23,0
ORD-20119,2022-04-12,Carrots,Root,False,Supplier_A,Gauteng,164,9.39,1539.96,4,4,0,2022-04-16,2022-04-16,1
ORD-20120,2023-03-05,Cauliflower,Veg,True,Supplier_I,KwaZulu-Natal,153,16.15,2470.95,3,5,2,2023-03-08,2023-03-10,0
ORD-20121,2024-05-23,Ginger,Root,False,Supplier_G,KwaZulu-Natal,324,43.38,14055.12,2,2,0,2024-05-25,2024-05-25,1
ORD-20122,2023-12-23,Broccoli,Veg,True,Supplier_J,Mpumalanga,122,17.32,2113.04,2,6,4,2023-12-25,2023-12-29,0
ORD-20123,2022-09-12,Oranges,Fruit,False,Supplier_F,Mpumalanga,40,21.23,849.2,2,4,2,2022-09-14,2022-09-16,0
ORD-20124,2023-06-16,Mangoes,Fruit,False,Supplier_L,Gauteng,400,23.09,9236.0,5,7,2,2023-06-21,2023-06-23,0
ORD-20125,2023-07-24,Spinach,Veg,True,Supplier_J,Mpumalanga,201,16.09,3234.09,2,5,3,2023-07-26,2023-07-29,0
ORD-20126,2022-04-22,Peppers,Veg,True,Supplier_C,Gauteng,431,18.84,8120.04,3,6,3,2022-04-25,2022-04-28,0
ORD-20127,2022-11-09,Peppers,Veg,True,Supplier_D,Western Cape,422,18.12,7646.64,5,9,4,2022-11-14,2022-11-18,0
ORD-20128,2023-04-06,Oranges,Fruit,False,Supplier_F,Mpumalanga,404,19.51,7882.04,3,6,3,2023-04-09,2023-04-12,0
ORD-20129,2023-12-09,Beetroot,Root,False,Supplier_G,KwaZulu-Natal,101,13.11,1324.11,3,4,1,2023-12-12,2023-12-13,0
ORD-20130,2024-06-05,Onions,Root,False,Supplier_D,Western Cape,220,8.9,1958.0,4,21,17,2024-06-09,2024-06-26,0
ORD-20131,2023-04-07,Potatoes,Root,False,Supplier_O,Gauteng,567,6.68,3787.56,5,7,2,2023-04-12,2023-04-14,0
ORD-20132,2024-05-14,Apples,Fruit,False,Supplier_G,KwaZulu-Natal,282,14.33,4041.06,3,7,4,2024-05-17,2024-05-21,0
ORD-20133,2022-04-02,Ginger,Root,False,Supplier_O,Gauteng,367,53.04,19465.68,6,7,1,2022-04-08,2022-04-09,0
ORD-20134,2022-02-21,Cauliflower,Veg,True,Supplier_A,Gauteng,45,18.91,850.95,5,6,1,2022-02-26,2022-02-27,0
ORD-20135,2024-03-15,Herbs,Herb,True,Supplier_D,Western Cape,64,33.35,2134.4,5,8,3,2024-03-20,2024-03-23,0
ORD-20136,2023-06-04,Spinach,Veg,True,Supplier_H,KwaZulu-Natal,179,11.58,2072.82,3,6,3,2023-06-07,2023-06-10,0
ORD-20137,2024-03-22,Tomatoes,Veg,True,Supplier_G,KwaZulu-Natal,287,9.96,2858.52,5,14,9,2024-03-27,2024-04-05,0
ORD-20138,2022-04-08,Herbs,Herb,True,Supplier_F,Mpumalanga,157,30.83,4840.31,6,8,2,2022-04-14,2022-04-16,0
ORD-20139,2022-08-24,Beetroot,Root,False,Supplier_G,KwaZulu-Natal,323,10.77,3478.71,6,6,0,2022-08-30,2022-08-30,1
ORD-20140,2024-06-19,Tomatoes,Veg,True,Supplier_H,KwaZulu-Natal,105,16.31,1712.55,2,3,1,2024-06-21,2024-06-22,0
ORD-20141,2023-01-09,Cucumbers,Veg,True,Supplier_L,Gauteng,76,15.48,1176.48,6,17,11,2023-01-15,2023-01-26,0
ORD-20142,2023-08-04,Broccoli,Veg,True,Supplier_O,Gauteng,558,14.98,8358.84,4,6,2,2023-08-08,2023-08-10,0
ORD-20143,2023-07-11,Cucumbers,Veg,True,Supplier_B,Eastern Cape,111,33.58,3727.38,6,10,4,2023-07-17,2023-07-21,0
ORD-20144,2023-10-11,Cucumbers,Veg,True,Supplier_E,Western Cape,156,12.9,2012.4,4,7,3,2023-10-15,2023-10-18,0
ORD-20145,2022-08-22,Beetroot,Root,False,Supplier_D,Western Cape,131,12.86,1684.66,6,8,2,2022-08-28,2022-08-30,0
ORD-20146,2022-02-01,Onions,Root,False,Supplier_F,Mpumalanga,422,7.97,3363.34,6,10,4,2022-02-07,2022-02-11,0
ORD-20147,2022-10-16,Onions,Root,False,Supplier_H,KwaZulu-Natal,98,6.62,648.76,6,8,2,2022-10-22,2022-10-24,0
ORD-20148,2023-09-30,Bananas,Fruit,True,Supplier_C,Gauteng,535,10.59,5665.65,3,7,4,2023-10-03,2023-10-07,0
ORD-20149,2023-08-02,Apples,Fruit,False,Supplier_N,Gauteng,156,20.21,3152.76,4,4,0,2023-08-06,2023-08-06,1
ORD-20150,2023-06-26,Herbs,Herb,True,Supplier_K,KwaZulu-Natal,168,43.73,7346.64,4,7,3,2023-06-30,2023-07-03,0
ORD-20151,2022-04-24,Pineapples,Fruit,False,Supplier_J,Mpumalanga,119,30.49,3628.31,4,8,4,2022-04-28,2022-05-02,0
ORD-20152,2022-07-23,Pineapples,Fruit,False,Supplier_M,Eastern Cape,80,52.3,4184.0,5,9,4,2022-07-28,2022-08-01,0
ORD-20153,2022-01-29,Oranges,Fruit,False,Supplier_N,Gauteng,521,17.62,9180.02,2,4,2,2022-01-31,2022-02-02,0
ORD-20154,2023-10-05,Lettuce,Veg,True,Supplier_G,KwaZulu-Natal,712,9.24,6578.88,2,5,3,2023-10-07,2023-10-10,0
ORD-20155,2023-04-19,Beetroot,Root,False,Supplier_A,Gauteng,252,11.56,2913.12,5,21,16,2023-04-24,2023-05-10,0
ORD-20156,2023-11-28,Apples,Fruit,False,Supplier_B,Eastern Cape,122,36.89,4500.58,6,7,1,2023-12-04,2023-12-05,0
ORD-20157,2022-09-10,Bananas,Fruit,True,Supplier_B,Eastern Cape,225,11.13,2504.25,4,7,3,2022-09-14,2022-09-17,0
ORD-20158,2024-03-08,Ginger,Root,False,Supplier_L,Gauteng,407,42.8,17419.6,2,7,5,2024-03-10,2024-03-15,0
ORD-20159,2024-06-23,Papayas,Fruit,True,Supplier_A,Gauteng,431,26.67,11494.77,6,10,4,2024-06-29,2024-07-03,0
ORD-20160,2023-01-21,Onions,Root,False,Supplier_B,Eastern Cape,341,7.61,2595.01,5,13,8,2023-01-26,2023-02-03,0
ORD-20161,2022-03-03,Pineapples,Fruit,False,Supplier_O,Gauteng,616,26.89,16564.24,4,18,14,2022-03-07,2022-03-21,0
ORD-20162,2023-05-30,Onions,Root,False,Supplier_H,KwaZulu-Natal,781,7.76,6060.56,2,4,2,2023-06-01,2023-06-03,0
ORD-20163,2023-03-06,Mangoes,Fruit,False,Supplier_E,Western Cape,245,25.13,6156.85,4,6,2,2023-03-10,2023-03-12,0
ORD-20164,2023-08-03,Mangoes,Fruit,False,Supplier_N,Gauteng,796,20.54,16349.84,3,4,1,2023-08-06,2023-08-07,0
ORD-20165,2023-06-21,Cucumbers,Veg,True,Supplier_E,Western Cape,165,17.58,2900.7,5,8,3,2023-06-26,2023-06-29,0
ORD-20166,2023-11-22,Bananas,Fruit,True,Supplier_D,Western Cape,140,11.52,1612.8,3,5,2,2023-11-25,2023-11-27,0
ORD-20167,2022-05-21,Cucumbers,Veg,True,Supplier_E,Western Cape,212,16.28,3451.36,3,7,4,2022-05-24,2022-05-28,0
ORD-20168,2024-01-13,Bananas,Fruit,True,Supplier_I,KwaZulu-Natal,348,6.8,2366.4,4,16,12,2024-01-17,2024-01-29,0
ORD-20169,2022-10-27,Spinach,Veg,True,Supplier_D,Western Cape,518,14.02,7262.36,2,6,4,2022-10-29,2022-11-02,0
ORD-20170,2023-11-06,Spinach,Veg,True,Supplier_J,Mpumalanga,174,16.95,2949.3,2,5,3,2023-11-08,2023-11-11,0
ORD-20171,2022-11-07,Lettuce,Veg,True,Supplier_J,Mpumalanga,134,8.92,1195.28,2,10,8,2022-11-09,2022-11-17,0
ORD-20172,2023-04-16,Bananas,Fruit,True,Supplier_E,Western Cape,391,7.96,3112.36,2,11,9,2023-04-18,2023-04-27,0
ORD-20173,2023-01-28,Papayas,Fruit,True,Supplier_H,KwaZulu-Natal,322,29.83,9605.26,2,5,3,2023-01-30,2023-02-02,0
ORD-20174,2023-10-04,Cucumbers,Veg,True,Supplier_O,Gauteng,388,9.19,3565.72,3,3,0,2023-10-07,2023-10-07,1
ORD-20175,2023-03-21,Bananas,Fruit,True,Supplier_D,Western Cape,290,6.22,1803.8,6,27,21,2023-03-27,2023-04-17,0
ORD-20176,2024-01-28,Tomatoes,Veg,True,Supplier_M,Eastern Cape,77,12.05,927.85,3,7,4,2024-01-31,2024-02-04,0
ORD-20177,2024-03-19,Oranges,Fruit,False,Supplier_J,Mpumalanga,190,23.13,4394.7,5,7,2,2024-03-24,2024-03-26,0
ORD-20178,2022-06-21,Spinach,Veg,True,Supplier_B,Eastern Cape,239,11.98,2863.22,2,5,3,2022-06-23,2022-06-26,0
ORD-20179,2023-07-30,Avocados,Fruit,True,Supplier_E,Western Cape,401,36.27,14544.27,4,10,6,2023-08-03,2023-08-09,0
ORD-20180,2022-01-31,Bananas,Fruit,True,Supplier_I,KwaZulu-Natal,109,7.95,866.55,6,7,1,2022-02-06,2022-02-07,0
ORD-20181,2022-02-16,Avocados,Fruit,True,Supplier_M,Eastern Cape,73,30.88,2254.24,4,7,3,2022-02-20,2022-02-23,0
ORD-20182,2022-05-10,Broccoli,Veg,True,Supplier_I,KwaZulu-Natal,299,11.52,3444.48,6,27,21,2022-05-16,2022-06-06,0
ORD-20183,2022-12-18,Beetroot,Root,False,Supplier_L,Gauteng,880,11.01,9688.8,4,11,7,2022-12-22,2022-12-29,0
ORD-20184,2024-04-24,Bananas,Fruit,True,Supplier_C,Gauteng,219,8.25,1806.75,2,21,19,2024-04-26,2024-05-15,0
ORD-20185,2023-09-14,Papayas,Fruit,True,Supplier_O,Gauteng,449,20.5,9204.5,3,6,3,2023-09-17,2023-09-20,0
ORD-20186,2023-08-04,Bananas,Fruit,True,Supplier_D,Western Cape,40,11.7,468.0,5,8,3,2023-08-09,2023-08-12,0
ORD-20187,2022-02-27,Tomatoes,Veg,True,Supplier_F,Mpumalanga,456,8.41,3834.96,6,12,6,2022-03-05,2022-03-11,0
ORD-20188,2022-04-16,Bananas,Fruit,True,Supplier_M,Eastern Cape,468,7.55,3533.4,6,12,6,2022-04-22,2022-04-28,0
ORD-20189,2024-03-22,Onions,Root,False,Supplier_I,KwaZulu-Natal,179,9.06,1621.74,3,4,1,2024-03-25,2024-03-26,0
ORD-20190,2022-11-26,Tomatoes,Veg,True,Supplier_I,KwaZulu-Natal,723,12.02,8690.46,3,6,3,2022-11-29,2022-12-02,0
ORD-20191,2024-02-07,Pineapples,Fruit,False,Supplier_O,Gauteng,238,21.44,5102.72,4,6,2,2024-02-11,2024-02-13,0
ORD-20192,2024-04-03,Lettuce,Veg,True,Supplier_G,KwaZulu-Natal,362,10.29,3724.98,6,7,1,2024-04-09,2024-04-10,0
ORD-20193,2023-11-14,Mangoes,Fruit,False,Supplier_C,Gauteng,203,18.2,3694.6,5,6,1,2023-11-19,2023-11-20,0
ORD-20194,2023-01-18,Lettuce,Veg,True,Supplier_H,KwaZulu-Natal,200,7.92,1584.0,6,7,1,2023-01-24,2023-01-25,0
ORD-20195,2022-06-11,Mangoes,Fruit,False,Supplier_N,Gauteng,275,24.14,6638.5,6,12,6,2022-06-17,2022-06-23,0
ORD-20196,2022-10-13,Mangoes,Fruit,False,Supplier_D,Western Cape,227,22.28,5057.56,5,6,1,2022-10-18,2022-10-19,0
ORD-20197,2022-03-12,Ginger,Root,False,Supplier_N,Gauteng,273,45.28,12361.44,3,5,2,2022-03-15,2022-03-17,0
ORD-20198,2024-02-06,Beetroot,Root,False,Supplier_J,Mpumalanga,681,10.65,7252.65,5,8,3,2024-02-11,2024-02-14,0
ORD-20199,2023-03-30,Onions,Root,False,Supplier_H,KwaZulu-Natal,367,7.41,2719.47,5,7,2,2023-04-04,2023-04-06,0
ORD-20200,2024-06-04,Apples,Fruit,False,Supplier_H,KwaZulu-Natal,281,23.1,6491.1,3,6,3,2024-06-07,2024-06-10,0
ORD-20201,2023-07-21,Bananas,Fruit,True,Supplier_L,Gauteng,320,10.3,3296.0,5,16,11,2023-07-26,2023-08-06,0
ORD-20202,2024-04-14,Avocados,Fruit,True,Supplier_L,Gauteng,169,27.32,4617.08,6,18,12,2024-04-20,2024-05-02,0
ORD-20203,2023-02-01,Apples,Fruit,False,Supplier_C,Gauteng,47,21.94,1031.18,2,4,2,2023-02-03,2023-02-05,0
ORD-20204,2023-05-30,Ginger,Root,False,Supplier_M,Eastern Cape,220,51.15,11253.0,4,6,2,2023-06-03,2023-06-05,0
ORD-20205,2022-01-26,Lettuce,Veg,True,Supplier_B,Eastern Cape,88,7.65,673.2,6,20,14,2022-02-01,2022-02-15,0
ORD-20206,2022-11-09,Peppers,Veg,True,Supplier_C,Gauteng,370,19.75,7307.5,3,4,1,2022-11-12,2022-11-13,0
ORD-20207,2022-05-06,Tomatoes,Veg,True,Supplier_E,Western Cape,460,14.04,6458.4,2,6,4,2022-05-08,2022-05-12,0
ORD-20208,2023-02-12,Broccoli,Veg,True,Supplier_I,KwaZulu-Natal,179,16.89,3023.31,4,6,2,2023-02-16,2023-02-18,0
ORD-20209,2023-07-19,Cauliflower,Veg,True,Supplier_K,KwaZulu-Natal,221,12.77,2822.17,2,2,0,2023-07-21,2023-07-21,1
ORD-20210,2022-07-17,Peppers,Veg,True,Supplier_I,KwaZulu-Natal,531,17.65,9372.15,3,6,3,2022-07-20,2022-07-23,0
ORD-20211,2024-03-21,Papayas,Fruit,True,Supplier_L,Gauteng,519,32.07,16644.33,3,3,0,2024-03-24,2024-03-24,1
ORD-20212,2022-07-07,Peppers,Veg,True,Supplier_O,Gauteng,155,19.77,3064.35,6,6,0,2022-07-13,2022-07-13,1
ORD-20213,2023-11-29,Pineapples,Fruit,False,Supplier_H,KwaZulu-Natal,190,30.09,5717.1,3,5,2,2023-12-02,2023-12-04,0
ORD-20214,2024-03-27,Pineapples,Fruit,False,Supplier_F,Mpumalanga,204,31.28,6381.12,4,7,3,2024-03-31,2024-04-03,0
ORD-20215,2024-03-20,Ginger,Root,False,Supplier_J,Mpumalanga,357,47.17,16839.69,4,6,2,2024-03-24,2024-03-26,0
ORD-20216,2023-12-17,Peppers,Veg,True,Supplier_M,Eastern Cape,230,18.14,4172.2,4,11,7,2023-12-21,2023-12-28,0
ORD-20217,2023-04-29,Onions,Root,False,Supplier_I,KwaZulu-Natal,307,8.67,2661.69,3,5,2,2023-05-02,2023-05-04,0
ORD-20218,2023-03-26,Cucumbers,Veg,True,Supplier_C,Gauteng,270,15.62,4217.4,6,15,9,2023-04-01,2023-04-10,0
ORD-20219,2023-06-07,Pineapples,Fruit,False,Supplier_N,Gauteng,292,32.0,9344.0,4,6,2,2023-06-11,2023-06-13,0
ORD-20220,2024-05-20,Cauliflower,Veg,True,Supplier_C,Gauteng,739,15.16,11203.24,5,8,3,2024-05-25,2024-05-28,0
ORD-20221,2022-12-20,Lettuce,Veg,True,Supplier_D,Western Cape,230,8.32,1913.6,6,12,6,2022-12-26,2023-01-01,0
ORD-20222,2023-10-20,Spinach,Veg,True,Supplier_J,Mpumalanga,74,19.25,1424.5,5,8,3,2023-10-25,2023-10-28,0
ORD-20223,2023-08-20,Beetroot,Root,False,Supplier_N,Gauteng,450,10.89,4900.5,6,9,3,2023-08-26,2023-08-29,0
ORD-20224,2022-04-10,Potatoes,Root,False,Supplier_B,Eastern Cape,594,7.36,4371.84,3,8,5,2022-04-13,2022-04-18,0
ORD-20225,2023-09-08,Ginger,Root,False,Supplier_O,Gauteng,232,45.48,10551.36,6,6,0,2023-09-14,2023-09-14,1
ORD-20226,2023-07-12,Cucumbers,Veg,True,Supplier_G,KwaZulu-Natal,260,14.93,3881.8,5,6,1,2023-07-17,2023-07-18,0
ORD-20227,2023-07-10,Peppers,Veg,True,Supplier_E,Western Cape,136,20.6,2801.6,3,6,3,2023-07-13,2023-07-16,0
ORD-20228,2022-10-05,Beetroot,Root,False,Supplier_A,Gauteng,207,11.99,2481.93,4,4,0,2022-10-09,2022-10-09,1
ORD-20229,2023-11-24,Carrots,Root,False,Supplier_H,KwaZulu-Natal,285,9.83,2801.55,5,5,0,2023-11-29,2023-11-29,1
ORD-20230,2023-11-30,Oranges,Fruit,False,Supplier_M,Eastern Cape,354,19.29,6828.66,6,8,2,2023-12-06,2023-12-08,0
ORD-20231,2023-09-18,Tomatoes,Veg,True,Supplier_D,Western Cape,495,13.38,6623.1,3,7,4,2023-09-21,2023-09-25,0
ORD-20232,2023-05-06,Cucumbers,Veg,True,Supplier_M,Eastern Cape,100,16.52,1652.0,2,6,4,2023-05-08,2023-05-12,0
ORD-20233,2022-09-12,Mangoes,Fruit,False,Supplier_H,KwaZulu-Natal,331,22.07,7305.17,6,7,1,2022-09-18,2022-09-19,0
ORD-20234,2023-01-16,Herbs,Herb,True,Supplier_M,Eastern Cape,377,29.06,10955.62,5,7,2,2023-01-21,2023-01-23,0
ORD-20235,2024-06-10,Mangoes,Fruit,False,Supplier_K,KwaZulu-Natal,677,22.56,15273.12,4,6,2,2024-06-14,2024-06-16,0
